CONTRIBUTION_ID,PERIOD_START,PERIOD_END,CONTRIBUTION_DATE,RECIPIENT,AMOUNT,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_LAST_NAME,CREATED_DATE
5051,2013-10-01T00:00:00,2013-12-31T00:00:00,2013-12-18T00:00:00,Alderman Mary O'Connor,500,15307,David,Dring,2014-01-07T00:00:00
5025,2013-10-01T00:00:00,2013-12-31T00:00:00,2013-10-28T00:00:00,Friends of Mary O'Connor,100,13501,Elizabeth,Coolidge,2014-01-06T00:00:00
4861,2013-04-01T00:00:00,2013-06-30T00:00:00,2013-05-01T00:00:00,Walter Burnett,150,16201,Bridget,O'Keefe,2013-12-18T00:00:00
4969,2013-10-01T00:00:00,2013-12-31T00:00:00,2013-12-04T00:00:00,Friends to Elect Toni Foulkes,1500,11390,Yafawn,Smith,2013-12-30T00:00:00
5083,2013-10-01T00:00:00,2013-12-31T00:00:00,2013-12-01T00:00:00,FRIENDS FOR MARY O'CONNOR,1500,14124,John,Doerrer,2014-01-09T00:00:00
5161,2013-10-01T00:00:00,2013-12-31T00:00:00,2014-01-01T00:00:00,none,0,11711,Eric,Locke,2014-01-13T00:00:00
5301,2013-10-01T00:00:00,2013-12-31T00:00:00,2013-10-08T00:00:00,Citizens for Joe Moore,500,10403,Michael,Sutton,2014-01-18T00:00:00
4944,2013-01-01T00:00:00,2013-03-31T00:00:00,2013-02-25T00:00:00,Anthony Beale for Congress,25,16327,Danielle,Cassel,2013-12-23T00:00:00
5461,2013-10-01T00:00:00,2013-12-31T00:00:00,2013-10-04T00:00:00,Friends of Mary O'Connor,1000,15430,Paul,Rosenfeld,2014-01-23T00:00:00
4922,2013-04-01T00:00:00,2013-06-30T00:00:00,2013-04-17T00:00:00,Friends of Ameya Pawar,500,16285,Jerome,Schain,2013-12-20T00:00:00
5062,2013-10-01T00:00:00,2013-12-31T00:00:00,2013-11-14T00:00:00,Alderman Bob Fioretti,300,16021,MICHAEL,KASPER,2014-01-08T00:00:00
5063,2013-10-01T00:00:00,2013-12-31T00:00:00,2013-12-17T00:00:00,Alderman Debra Silverstein,500,16021,MICHAEL,KASPER,2014-01-08T00:00:00
5111,2013-10-01T00:00:00,2013-12-31T00:00:00,2013-10-29T00:00:00,Citizens for Senator Munoz,150,14361,Kate,Tragesser,2014-01-10T00:00:00
5108,2013-10-01T00:00:00,2013-12-31T00:00:00,2013-12-11T00:00:00,Citzens for Alderman Pope,150,14361,Kate,Tragesser,2014-01-10T00:00:00
5563,2013-10-01T00:00:00,2013-12-31T00:00:00,2013-10-14T00:00:00,Citizens for O'Connore,125,15407,William,Filan,2014-02-03T00:00:00
5410,2013-10-01T00:00:00,2013-12-31T00:00:00,2013-10-01T00:00:00,Friends of Ray Suarez,1500,11481,Lisa,Ouzounion,2014-01-21T00:00:00
5409,2013-10-01T00:00:00,2013-12-31T00:00:00,2013-10-01T00:00:00,Citizens for Patrick J. O'Connor,1500,11481,Lisa,Ouzounion,2014-01-21T00:00:00
5405,2013-10-01T00:00:00,2013-12-31T00:00:00,2013-09-01T00:00:00,Citizens for Maldonado,1500,11481,Lisa,Ouzounion,2014-01-21T00:00:00
5281,2013-10-01T00:00:00,2013-12-31T00:00:00,2013-10-31T00:00:00,37th Ward Democratic Organization,250,12766,Dean,Maragos,2014-01-17T00:00:00
5706,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-14T00:00:00,Friends of Michele Smith,1500,16645,Jerry,Mickelson,2014-04-01T00:00:00
5703,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-01-27T00:00:00,Citizens for Bridget Gainer,250,16645,Jerry,Mickelson,2014-04-01T00:00:00
5462,2013-10-01T00:00:00,2013-12-31T00:00:00,2013-10-16T00:00:00,Pat Dowell,1000,12806,David,Doig,2014-01-23T00:00:00
5918,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-01-15T00:00:00,Ed Burke,500,17784,Daniel,Shomon,2014-04-15T00:00:00
6046,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-26T00:00:00,Hopkins for Chicago (Brian Hopikins - candidate),500,17395,Arnold,Harris,2014-04-21T00:00:00
5985,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-27T00:00:00,Friends of George A Cardenas,200,17266,Sam,Toia,2014-04-17T00:00:00
5984,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-31T00:00:00,25th Ward Regular Democratic Organization,150,17266,Sam,Toia,2014-04-17T00:00:00
5901,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-02-13T00:00:00,Alderman James Cappleman,250,18443,David,Dring,2014-04-15T00:00:00
6042,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-02-13T00:00:00,Josina Morita,250,16961,William,Daley,2014-04-21T00:00:00
5826,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-12T00:00:00,Alderman Danny Solis,500,18442,COURTNEY,NOTTAGE,2014-04-11T00:00:00
5825,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-12T00:00:00,Alderman Tim Cullerton,250,18442,COURTNEY,NOTTAGE,2014-04-11T00:00:00
5822,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-02-13T00:00:00,Alderman Margaret Laurino,250,18442,COURTNEY,NOTTAGE,2014-04-11T00:00:00
5894,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-01-15T00:00:00,Friends of Edward M. Burke,500,18724,John,Corrigan,2014-04-14T00:00:00
6056,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-05T00:00:00,Friends of Ed Burke,1500,17276,Jason,Lunderman,2014-04-21T00:00:00
5845,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-02-17T00:00:00,Citiizens for Ervin,250,16780,Elizabeth,Lively,2014-04-11T00:00:00
5887,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-02-18T00:00:00,Friends of Alderman Fioretti,250,18421,Dean,Maragos,2014-04-14T00:00:00
5913,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-12T00:00:00,Alderman Danny Solis,500,18441,MICHAEL,KASPER,2014-04-15T00:00:00
5912,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-12T00:00:00,Alderman Tim Cullerton,250,18441,MICHAEL,KASPER,2014-04-15T00:00:00
6010,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-06T00:00:00,Ald. Leslie Hairston,250,18482,John,George,2014-04-18T00:00:00
6013,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-06T00:00:00,Ald. Bob Fioretti,500,18825,John,George,2014-04-18T00:00:00
5781,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-01-01T00:00:00,n/a,0,16381,Steven,Ginsberg,2014-04-10T00:00:00
6302,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-02-23T00:00:00,Citizens for Tim Cullerton,250,19621,Marcus,Nunes,2014-06-20T00:00:00
6423,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-04-28T00:00:00,CITIZENS FOR AUSTIN,1000,16587,John,Doerrer,2014-07-03T00:00:00
6661,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-05-07T00:00:00,Citizens for Alderman Austin,100,17218,Kate,Tragesser,2014-07-18T00:00:00
6202,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-20T00:00:00,Friends of Michele Smith,500,19144,Michael,Alexander,2014-05-07T00:00:00
6285,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-06T00:00:00,Ald. Bob Fioretti,500,19481,John,George,2014-06-11T00:00:00
6284,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-02-18T00:00:00,Citizens for Tim Cullerton,250,19481,John,George,2014-06-11T00:00:00
6181,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-14T00:00:00,Citizens for Cullerton,150,19101,William,Smith,2014-05-06T00:00:00
6592,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-06-13T00:00:00,Citizens for Ervin,75,16780,Elizabeth,Lively,2014-07-15T00:00:00
6588,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-05-20T00:00:00,"Committee to Elect Howard B. Brookins, Jr.",100,16780,Elizabeth,Lively,2014-07-15T00:00:00
6342,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-12T00:00:00,11th Ward Democratic Party,500,19701,MICHAEL,KASPER,2014-06-26T00:00:00
6452,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-06-07T00:00:00,Alderman Patrick O'Connor,175,18421,Dean,Maragos,2014-07-07T00:00:00
6445,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-04-08T00:00:00,11th Ward Democratic Party Campaign Committee,150,18421,Dean,Maragos,2014-07-07T00:00:00
9423,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-12T00:00:00,Friends of Tom Tunney,250,24542,Bridget,O'Keefe,2015-04-27T00:00:00
9630,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-18T00:00:00,Friends of Ameya Pawar,500,24682,Gery,Chico,2015-05-07T00:00:00
7845,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-06-04T00:00:00,Alderman Harry Osterman,300,21642,COURTNEY,NOTTAGE,2014-10-30T00:00:00
7851,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-09-05T00:00:00,Alderman Patrick J. O'Connor,200,21642,COURTNEY,NOTTAGE,2014-10-30T00:00:00
9238,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-26T00:00:00,John Cappleman,500,22739,Michael,Abramson,2015-04-20T00:00:00
9344,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-22T00:00:00,Friends of Alyx Pattison,250,22915,David,Narefsky,2015-04-21T00:00:00
9581,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-02T00:00:00,Citizens for Pat Dowell,300,22546,Elvin,Charity,2015-05-04T00:00:00
9802,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-27T00:00:00,Friend of Patrick Thompson,1000,25302,Gery,Chico,2015-06-09T00:00:00
9801,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-22T00:00:00,Citizens for Alderman Ricardo Munoz,500,25302,Gery,Chico,2015-06-09T00:00:00
9800,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-11T00:00:00,Citizens for Danny Solis,500,25302,Gery,Chico,2015-06-09T00:00:00
9722,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-21T00:00:00,Friends of Michele Harris,250,25141,Graham,Grady,2015-06-03T00:00:00
7708,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-07-02T00:00:00,John Pope,500,21501,Gery,Chico,2014-10-24T00:00:00
7382,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-04-14T00:00:00,Alderman Carrie Austin,100,21301,Sylvia,Michas,2014-10-16T00:00:00
7703,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-06-30T00:00:00,Burnham Committee,1500,21501,Gery,Chico,2014-10-24T00:00:00
7834,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-12T00:00:00,Alderman Danny Solis,500,21641,MICHAEL,KASPER,2014-10-30T00:00:00
7833,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-12T00:00:00,Alderman Michelle A. Harris,500,21641,MICHAEL,KASPER,2014-10-30T00:00:00
7857,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-12T00:00:00,Alderman Michelle A. Harris,500,21643,David,Dring,2014-10-30T00:00:00
7864,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-06-04T00:00:00,Alderman Will Burns,1000,21643,David,Dring,2014-10-30T00:00:00
7866,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-07-16T00:00:00,Alderman Tom Tonney,500,21643,David,Dring,2014-10-30T00:00:00
7123,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-09-04T00:00:00,Alderman Mary O'Connor,150,17523,Joseph,Pilewski,2014-09-30T00:00:00
8602,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-13T00:00:00,Citizens for Deborah Graham,250,23981,Paul,Williams,2015-04-03T00:00:00
8302,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-12-08T00:00:00,Friends of Margaret Laurino,250,20261,Mary,Minaghan dba MKM Services,2015-01-18T00:00:00
9392,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-30T00:00:00,Citizens for Joe Moreno,500,22844,Thomas,Murphy,2015-04-23T00:00:00
9384,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-06T00:00:00,Citizens for Joe Moreno,500,22844,Thomas,Murphy,2015-04-23T00:00:00
7205,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-09-15T00:00:00,Citizens for Deborah L. Graham,250,16645,Jerry,Mickelson,2014-10-07T00:00:00
7204,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-08-12T00:00:00,Neighbors for Harry Osterman,300,16645,Jerry,Mickelson,2014-10-07T00:00:00
7669,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-08-14T00:00:00,Ald. Debra Silverman,250,21485,John,George,2014-10-23T00:00:00
7682,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-06-03T00:00:00,Citizens for Joe Moore,500,21485,John,George,2014-10-23T00:00:00
9181,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-14T00:00:00,Friends of Rey Colon,500,22788,Rolando,Acosta,2015-04-20T00:00:00
7010,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-04-16T00:00:00,Alderman Mary O'Connor,200,20683,David,Dring,2014-09-09T00:00:00
7166,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-06-30T00:00:00,Burnham Committee,1500,21061,Gery,Chico,2014-10-03T00:00:00
6773,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-06T00:00:00,Ald. Leslie Hairston,250,20183,John,George,2014-07-22T00:00:00
6768,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-01-23T00:00:00,Friends of Ald. Reilly,1000,20183,John,George,2014-07-22T00:00:00
8481,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-12T00:00:00,Alderman Beale,1000,22925,Eric,Dams,2015-03-31T00:00:00
8763,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-12T00:00:00,Friends of Patrick D Thompson,50,22448,Beniamino,Capellupo,2015-04-10T00:00:00
6850,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-06-04T00:00:00,Alderman Ameya Pawar,300,20246,COURTNEY,NOTTAGE,2014-07-24T00:00:00
8104,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-09-18T00:00:00,Citizens for Deborah Graham,250,18894,Paul,Williams,2015-01-05T00:00:00
8117,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-10-07T00:00:00,8TH WARD REGULAR DEM ORG,500,19861,John,Doerrer,2015-01-06T00:00:00
8114,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-12-08T00:00:00,KURT SUMMERS FOR TREASURER,1000,19861,John,Doerrer,2015-01-06T00:00:00
8666,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-18T00:00:00,Citizens to Elect Emma Mitts,200,22495,James,Watson,2015-04-07T00:00:00
8663,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-17T00:00:00,Citizens for Joe Moore,500,22495,James,Watson,2015-04-07T00:00:00
7221,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-08-12T00:00:00,Alderman Proco Joe Moreno (In-Kind Contribution),1210.7,20683,David,Dring,2014-10-08T00:00:00
8112,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-10-17T00:00:00,Citizens for Anthony Beale,250,22376,Paul,Williams,2015-01-06T00:00:00
8107,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-06-19T00:00:00,Friends of Roderick Sawyer,250,22376,Paul,Williams,2015-01-06T00:00:00
8186,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-04-14T00:00:00,Citizens for Carrie Austin,500,22486,John,George,2015-01-12T00:00:00
8184,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-06-09T00:00:00,19th Ward Democratic Organization,250,22486,John,George,2015-01-12T00:00:00
8190,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-09-30T00:00:00,Friends of Matt O'Shea,250,22486,John,George,2015-01-12T00:00:00
6816,2013-07-01T00:00:00,2013-09-30T00:00:00,2013-09-10T00:00:00,Citizens for Reilly (Alderman Brendan Reilly),250,20205,Donna,Pugh,2014-07-23T00:00:00
8271,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-12-01T00:00:00,Alderman JoAnn Thompson,500,17471,David,Doig,2015-01-15T00:00:00
7442,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-09-12T00:00:00,Mary O'Connor,125,17784,Daniel,Shomon,2014-10-17T00:00:00
8130,2014-10-01T00:00:00,2014-12-31T00:00:00,2015-01-06T00:00:00,N/A,0,16553,Morgan,Bassey,2015-01-06T00:00:00
8441,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-09-30T00:00:00,Friends of Gilbert Villegas,480.25,17038,Jorge,Perez,2015-01-29T00:00:00
6806,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-01-23T00:00:00,Friends of Ald. Reilly,1000,20201,John,George,2014-07-23T00:00:00
6857,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-06-04T00:00:00,Alderman Will Burns,1000,20247,David,Dring,2014-07-24T00:00:00
6855,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-06-04T00:00:00,Alderman Ameya Pawar,300,20247,David,Dring,2014-07-24T00:00:00
6854,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-04-16T00:00:00,Alderman Mary O'Connor,200,20247,David,Dring,2014-07-24T00:00:00
8232,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-10-23T00:00:00,Alderman Edward M. Burke,1500,21642,COURTNEY,NOTTAGE,2015-01-12T00:00:00
8350,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-10-09T00:00:00,Alderman Will Burns,50,21961,Danielle,Cassel,2015-01-20T00:00:00
9042,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-26T00:00:00,Preckwinkle for President,750,22387,Dennis,O'Sullivan,2015-04-17T00:00:00
9034,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-10T00:00:00,Silvestri for County Commissioner,250,22387,Dennis,O'Sullivan,2015-04-17T00:00:00
9032,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-25T00:00:00,Friends of M. Frank Avila,150,22387,Dennis,O'Sullivan,2015-04-17T00:00:00
9249,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-10T00:00:00,Citizens to Elect Deborah Graham,300,23002,Brendan,Shiller,2015-04-20T00:00:00
9248,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-10T00:00:00,Alderman Scott Wahuespack,100,23002,Brendan,Shiller,2015-04-20T00:00:00
8887,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-12T00:00:00,Alderman James Cappleman,250,23621,MICHAEL,KASPER,2015-04-14T00:00:00
6882,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-05-08T00:00:00,Citizens for Carrie Austin,1000,20261,Mary,Minaghan dba MKM Services,2014-07-25T00:00:00
8196,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-03-31T00:00:00,Ald. Solis,1000,22487,John,George,2015-01-12T00:00:00
8210,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-04-24T00:00:00,Friends of Mike Zalewski,500,22487,John,George,2015-01-12T00:00:00
8215,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-09-30T00:00:00,Friends of Dick Durbin,500,22487,John,George,2015-01-12T00:00:00
8212,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-09-30T00:00:00,Friends of Matt O'Shea,250,22487,John,George,2015-01-12T00:00:00
8895,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-12T00:00:00,Citizens for Tunney,392.16,24181,Jerome,Schain,2015-04-14T00:00:00
9194,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-19T00:00:00,Citizens to Re-elect John Pope,250,24361,John,George,2015-04-20T00:00:00
9192,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-13T00:00:00,Hopkins for Chicago,250,24361,John,George,2015-04-20T00:00:00
9186,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-30T00:00:00,Citizens to Elect Emma Mitts,250,24361,John,George,2015-04-20T00:00:00
9184,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-30T00:00:00,Citizens to Elect Deborah Graham,250,24361,John,George,2015-04-20T00:00:00
8925,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-17T00:00:00,Citizens for Bass,75,22330,Donovan,Pepper,2015-04-16T00:00:00
9096,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-11T00:00:00,Friends of Raul Reyes,200,23361,Kate,Tragesser,2015-04-17T00:00:00
9093,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-09T00:00:00,Jason C. Ervin,100,23361,Kate,Tragesser,2015-04-17T00:00:00
9183,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-13T00:00:00,Emma Mitts,150,22912,Lewis,Powell,2015-04-20T00:00:00
9200,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-03T00:00:00,Citizens for Jason Ervin,500,22775,Michael,Ezgur,2015-04-20T00:00:00
9218,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-30T00:00:00,Friends for Mary O'Connor,250,22809,Mark,Fary,2015-04-20T00:00:00
9206,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-19T00:00:00,Preckwingle for President,500,24425,John,George,2015-04-20T00:00:00
9318,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-15T00:00:00,Ald. Matt O'Shea,250,22787,John,Dunn,2015-04-20T00:00:00
9315,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-15T00:00:00,Ald. Pat Dowell,250,22787,John,Dunn,2015-04-20T00:00:00
9312,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-26T00:00:00,Ald. Natashia Holmes,250,22787,John,Dunn,2015-04-20T00:00:00
9311,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-26T00:00:00,Ald. Jason Ervin,250,22787,John,Dunn,2015-04-20T00:00:00
9256,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-28T00:00:00,Friends of Cornell Wilson,150,22836,Jason,Lunderman,2015-04-20T00:00:00
9664,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-29T00:00:00,Friends of JoAnn Thompson,500,24743,Michael,Sutton,2015-05-08T00:00:00
8388,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-09-26T00:00:00,Friends of Ald. Zalewski,500,22982,John,George,2015-01-26T00:00:00
8628,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-12T00:00:00,Alderman Margaret Laurino,500,23622,COURTNEY,NOTTAGE,2015-04-06T00:00:00
8625,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-27T00:00:00,Alderman Joe Moore,250,23622,COURTNEY,NOTTAGE,2015-04-06T00:00:00
6667,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-06-03T00:00:00,Alderman Joe Moreno,50,16789,Jeff,Riley,2014-07-18T00:00:00
9425,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-14T00:00:00,Friends of Walter Burnett,250,24543,Bridget,O'Keefe,2015-04-27T00:00:00
9622,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-24T00:00:00,John Arena,200,24681,Marcus,Nunes,2015-05-07T00:00:00
7561,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-05-07T00:00:00,Citizens for Alderman Austin,100,21462,Kate,Tragesser,2014-10-22T00:00:00
8353,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-12-11T00:00:00,KB47,500,16831,Michael,Sutton,2015-01-20T00:00:00
8351,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-10-09T00:00:00,8th Ward Regular Democrataic Organization,200,16831,Michael,Sutton,2015-01-20T00:00:00
7762,2014-01-01T00:00:00,2014-03-31T00:00:00,2014-02-13T00:00:00,Alderman Patrick J. O'Connor,500,21562,COURTNEY,NOTTAGE,2014-10-27T00:00:00
7767,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-06-04T00:00:00,Alderman Ameya Pawar,300,21562,COURTNEY,NOTTAGE,2014-10-27T00:00:00
8729,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-12T00:00:00,Alderman Danny Solis,500,23623,David,Dring,2015-04-09T00:00:00
8726,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-27T00:00:00,Alderman Patrick J. O'Connor,1000,23623,David,Dring,2015-04-09T00:00:00
8725,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-27T00:00:00,Alderman Joe Moore,250,23623,David,Dring,2015-04-09T00:00:00
8722,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-20T00:00:00,Alderman Deborah Graham,500,23623,David,Dring,2015-04-09T00:00:00
7234,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-08-28T00:00:00,CITIZENS FOR BEALE,500,19861,John,Doerrer,2014-10-08T00:00:00
7233,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-08-28T00:00:00,CITIZENS FOR GRAHAM,500,19861,John,Doerrer,2014-10-08T00:00:00
7228,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-07-11T00:00:00,FRIENDS OF HARSTON,250,19861,John,Doerrer,2014-10-08T00:00:00
6756,2014-04-01T00:00:00,2014-06-30T00:00:00,2014-05-08T00:00:00,Citizens for Carrie Austin,1500,19281,YaFawn,Smith,2014-07-21T00:00:00
9255,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-17T00:00:00,Candidate for Alderman Belinda Cadiz,50,22785,Michael,Laube,2015-04-20T00:00:00
9252,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-17T00:00:00,Alderman James Cappleman,150,22785,Michael,Laube,2015-04-20T00:00:00
7568,2014-07-01T00:00:00,2014-09-30T00:00:00,2014-09-26T00:00:00,Friends of Ald. Zalewski,500,21442,John,George,2014-10-22T00:00:00
8345,2014-10-01T00:00:00,2014-12-31T00:00:00,2014-11-11T00:00:00,Citizens for Alderman Joe Moreno,500,21384,Thomas,Murphy,2015-01-20T00:00:00
9117,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-18T00:00:00,Friends of Mike Zalewski,250,24344,Gery,Chico,2015-04-17T00:00:00
9120,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-03-12T00:00:00,Friends of Edward M. Burke,1500,23083,Jeffrey,Glass,2015-04-17T00:00:00
9270,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-20T00:00:00,Alderman Jason Ervin,500,24442,MICHAEL,KASPER,2015-04-20T00:00:00
9269,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-27T00:00:00,Alderman Joe Moore,250,24442,MICHAEL,KASPER,2015-04-20T00:00:00
9266,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-02-12T00:00:00,Alderman James Cappleman,250,24442,MICHAEL,KASPER,2015-04-20T00:00:00
9282,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-20T00:00:00,Alderman Will Burns,500,24443,COURTNEY,NOTTAGE,2015-04-20T00:00:00
9280,2015-01-01T00:00:00,2015-03-31T00:00:00,2015-01-27T00:00:00,Alderman Joe Moore,250,24443,COURTNEY,NOTTAGE,2015-04-20T00:00:00
